,budget,id,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh,profit,isProfitable
2054,8000000,9662,1477676.0,80.0,857516,2141,69,1,32265,161,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6522324.0,0
2055,5952000,837,2120439.0,87.0,292762,1359,23,1,24833,34,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3831561.0,0
2056,5200000,19666,8100000.0,224.0,411242,0,0,1,31539,165,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900000.0,1
2057,3000000,821,10000000.0,186.0,99155,208,13,1,17098,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000000.0,1
2058,118,37672,19.0,119.0,8829,16,1,1,23085,112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-99.0,0
2059,8500000,891,70600000.0,138.0,19391,17,0,1,22336,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62100000.0,1
2060,8000000,10881,8826094.0,107.0,338865,511,14,2,31393,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826094.0,1
2061,15000000,10438,118243066.0,89.0,109836,0,0,1,28799,347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103243066.0,1
2062,6500000,650,57504069.0,112.0,509372,0,0,1,27913,192,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51004069.0,1
2063,30000000,10337,49114016.0,134.0,275230,221,18,1,28064,343,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19114016.0,1
2064,7700000,11046,21000000.0,155.0,201541,277,24,1,19658,338,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13300000.0,1
2065,19000000,7442,174999005.0,99.0,137662,298,15,1,27759,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155999005.0,1
2066,9000000,14425,4350774.0,79.0,34076,72,4,1,28935,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4649226.0,0
2067,10000000,6723,21633874.0,120.0,100806,135,8,1,27695,339,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11633874.0,1
2068,25000000,16969,38348988.0,93.0,12208,19,0,1,25503,339,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13348988.0,1
2069,11400000,11338,6700000.0,115.0,134227,254,17,2,25575,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4700000.0,0
2070,8000000,41780,10400000.0,115.0,12118,25,1,1,27843,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2400000.0,1
2071,2500000,33258,15014674.0,110.0,11933,25,1,1,23552,214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12514674.0,1
2072,18000000,25269,6375979.0,100.0,13535,74,0,1,28158,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11624021.0,0
2073,10500000,88641,123509.0,99.0,40217,72,0,1,29061,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10376491.0,0
2074,500000,30315,17000000.0,97.0,29638,45,2,1,22843,235,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16500000.0,1
2075,3500000,18900,13007551.0,134.0,98988,127,10,1,19302,347,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9507551.0,1
2076,23000000,21219,20246790.0,104.0,3453,2,0,1,27927,206,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2753210.0,0
2077,50000000,2116,55495563.0,105.0,259048,136,16,1,32379,275,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5495563.0,1
2078,35000000,1584,131282949.0,108.0,494643,517,23,2,32379,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96282949.0,1
2079,500000,2056,8679814.0,88.0,132060,403,7,1,32129,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8179814.0,1
2080,25000000,322,156822020.0,138.0,1777856,1557,127,2,32383,279,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131822020.0,1
2081,7000000,11059,13818181.0,90.0,398495,279,342,1,32204,100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6818181.0,1
2082,60000000,11775,119940815.0,100.0,143575,0,0,1,32348,244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59940815.0,1
2083,30000000,24,180949000.0,111.0,38535,111,8,1,32386,282,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150949000.0,1
2084,60000000,11329,80154140.0,127.0,286814,175,20,1,32385,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20154140.0,1
2085,9500000,9373,107071655.0,98.0,584059,1391,87,1,32393,289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97571655.0,1
2086,7000000,28200,10000000.0,109.0,186279,409,14,1,32393,289,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000000.0,1
2087,17000000,10629,1569918.0,98.0,64142,100,3,1,32295,191,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15430082.0,0
2088,12000000,10944,23.0,119.0,425094,121,26,1,32355,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11999977.0,0
2089,32000000,13920,52277485.0,109.0,241666,745,36,1,32400,296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20277485.0,1
2090,48000000,4256,220673217.0,84.0,140015,201,16,1,32400,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172673217.0,1
2091,3000000,1807,10012022.0,81.0,1234898,2582,116,1,32241,137,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7012022.0,1
2092,6000000,13537,2944752.0,94.0,47596,89,6,1,32421,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3055248.0,0
2093,150000000,605,424988211.0,129.0,377153,1092,47,1,32412,308,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274988211.0,1
2094,32000000,10719,173398518.0,97.0,16361,0,0,1,32385,281,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,141398518.0,1
2095,40000000,508,244931766.0,135.0,44774,111,11,1,32353,249,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204931766.0,1
2096,80000000,10715,68514844.0,90.0,150704,357,24,1,32421,317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11485156.0,0
2097,150000000,8619,212011111.0,138.0,26711,16,2,1,32421,317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62011111.0,1
2098,40000000,4970,141591324.0,98.0,812338,881,41,1,32428,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101591324.0,1
2099,20000000,470,60427839.0,124.0,284816,359,21,1,32352,248,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40427839.0,1
2100,8000000,11042,3432342.0,99.0,13453,11,2,1,32244,140,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4567658.0,0
2101,23000000,10147,76488889.0,91.0,1101793,1597,126,1,32433,329,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53488889.0,1
2102,90000000,10756,182290266.0,87.0,112710,148,11,1,32432,328,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92290266.0,1
2103,80000000,9562,43935763.0,116.0,354823,215,22,1,32433,329,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-36064237.0,0
2104,16000000,9556,48878502.0,96.0,842609,1566,58,1,27591,235,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32878502.0,1
2105,12000000,860,79567667.0,114.0,322754,1014,30,3,24952,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67567667.0,1
2106,3900000,31510,9000000.0,143.0,33120,0,0,1,3978,363,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5100000.0,1
2107,6400000,5143,40084041.0,107.0,271271,298,11,1,25932,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33684041.0,1
2108,30000000,8010,15556340.0,91.0,22369,42,2,2,27750,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14443660.0,0
2109,65000000,9292,17218080.0,100.0,70271,52,14,1,27863,142,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-47781920.0,0
2110,3500000,11850,24046533.0,115.0,5326,21,0,2,23325,352,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20546533.0,1
2111,15000000,951,201957688.0,111.0,214074,516,29,1,27710,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186957688.0,1
2112,29000000,9319,59509925.0,105.0,12763,13,1,1,28065,344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30509925.0,1
2113,1250000,1643,36144000.0,129.0,5721530,937,438,1,21068,287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34894000.0,1
2114,20000000,2612,15379253.0,110.0,58924,54,2,1,27640,284,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4620747.0,0
2115,25000000,1825,16057580.0,93.0,591,1,0,1,26303,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8942420.0,0
2116,15000000,10538,44065653.0,84.0,121125,261,19,1,28395,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29065653.0,1
2117,22000000,11092,221303188.0,127.0,17885,27,4,1,27562,206,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199303188.0,1
2118,18000000,18410,18532286.0,108.0,99827,201,12,1,26366,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,532286.0,1
2119,17010000,19065,24941969.0,96.0,10798,23,1,1,27941,220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7931969.0,1
2120,4500000,3176,25000000.0,114.0,93748,131,8,1,31358,350,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20500000.0,1
2121,35000000,20763,4651977.0,114.0,138582,387,14,1,28137,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-30348023.0,0
2122,12000000,10021,110996879.0,111.0,108106,252,8,2,26359,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98996879.0,1
2123,14500000,14746,8089290.0,93.0,488984,804,23,2,25316,152,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6410710.0,0
2124,64000,1626,24517.0,85.0,39300,337,8,1,17391,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-39483.0,0
2125,9500000,483,14560247.0,124.0,593516,1059,41,1,27476,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5060247.0,1
2126,24000000,11018,18707466.0,134.0,209929,514,12,2,25757,227,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5292534.0,0
2127,864000,43875,1276000.0,123.0,10555,34,1,1,7872,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,412000.0,1
2128,886000,20325,2600000.0,103.0,24094,114,2,2,7871,239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1714000.0,1
2129,2650000,898,3100000.0,147.0,55931,117,7,1,17312,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450000.0,1
2130,100000,618,11000000.0,193.0,624542,455,303,1,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10900000.0,1
2131,3000000,3089,9012000.0,133.0,31032,38,2,1,12253,238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6012000.0,1
2132,5500000,916,42300873.0,113.0,14570,8,0,1,19610,290,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36800873.0,1
2133,439000,3062,2281000.0,89.0,49143,99,1,1,6569,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1842000.0,1
2134,225000,34456,2850000.0,87.0,1742,6,0,1,6815,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2625000.0,1
2135,8000000,15927,27187653.0,163.0,39905,42,9,1,25512,348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19187653.0,1
2136,31000000,79,177394432.0,99.0,416560,603,33,2,32091,352,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146394432.0,1
2137,1152000,70881,1439000.0,95.0,37326,56,2,1,7508,241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,287000.0,1
2138,1000000,81,3301446.0,117.0,810905,2397,52,1,25234,70,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2301446.0,1
2139,20000000,10023,66673516.0,106.0,53126,75,6,1,26435,175,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46673516.0,1
2140,35000000,11519,31755742.0,113.0,177543,245,23,1,23684,346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3244258.0,0
2141,900000,11811,8556940.0,92.0,177249,298,26,1,28459,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7656940.0,1
2142,16000000,48129,4409328.0,91.0,7334,43,1,1,27752,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11590672.0,0
2143,18000000,10028,62646763.0,94.0,1385953,3024,112,1,32431,327,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44646763.0,1
2144,140000000,616,456758981.0,154.0,30500,37,1,1,32442,338,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316758981.0,1
2145,70000000,587,122919055.0,125.0,2311030,146,20,4,32462,358,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52919055.0,1
2146,80000000,6964,266728738.0,128.0,439671,779,27,1,32449,345,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186728738.0,1
2147,94000000,122,1118888979.0,201.0,131523,271,9,1,32438,334,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1024888979.0,1
2148,10000000,8696,96542059.0,108.0,172442,153,19,1,32348,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86542059.0,1
2149,16500000,11093,16942795.0,126.0,64058,110,10,1,32456,352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,442795.0,1
2150,8000000,504,60378584.0,110.0,16442,36,5,1,32423,319,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52378584.0,1
2151,40000000,11007,190212113.0,98.0,684372,780,48,1,32461,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150212113.0,1
2152,79000000,2289,173013509.0,154.0,65850,9,0,2,32461,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94013509.0,1
2153,60000000,9620,96269812.0,119.0,613845,242,27,2,32462,358,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36269812.0,1
2154,100000000,10601,121975011.0,113.0,845309,1523,45,1,32462,358,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21975011.0,1
2155,23000000,14844,12.0,111.0,162794,909,16,1,32477,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22999988.0,0
2156,42000000,5966,171963386.0,90.0,569811,0,0,1,32484,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,129963386.0,1
2157,40000000,10718,46546197.0,84.0,205690,205,26,1,32484,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6546197.0,1
2158,6500000,11034,26533200.0,144.0,160667,0,0,1,21597,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20033200.0,1
2159,10700000,31395,1238080.0,89.0,6279,34,3,1,28844,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9461920.0,0
2160,6000000,15797,3283371.0,99.0,260160,319,10,1,28690,238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2716629.0,0
2161,49000000,9548,20423389.0,104.0,252527,430,28,2,27547,191,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-28576611.0,0
2162,15000000,17258,13290368.0,81.0,250470,829,20,1,26520,260,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1709632.0,0
2163,30000000,14239,14110589.0,102.0,18286,28,4,1,28277,191,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15889411.0,0
2164,11000000,55448,1044824.0,100.0,2569,2,0,1,28704,252,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9955176.0,0
2165,13000000,1954,96060858.0,113.0,2607586,5734,176,1,32490,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83060858.0,1
2166,17000000,13476,16980098.0,95.0,986438,0,0,1,32491,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-19902.0,0
2167,850000,15708,819939.0,107.0,676909,860,71,1,32294,190,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-30061.0,0
2168,18000000,21301,65070412.0,106.0,219947,286,15,1,32488,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47070412.0,1
2169,18000000,20483,16702864.0,92.0,281026,535,28,1,32505,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1297136.0,0
2170,28000000,14292,64445708.0,135.0,299252,203,38,1,32505,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36445708.0,1
2171,15000000,1278,15121165.0,115.0,6734671,9282,542,1,32347,243,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121165.0,1
2172,70000,29473,11800000.0,110.0,375788,599,25,1,22160,283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11730000.0,1
2173,2000000,11023,4601043.0,100.0,2171399,3353,252,1,32335,231,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2601043.0,1
2174,18000000,11221,19265302.0,94.0,7875,0,0,1,25365,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1265302.0,1
