,adult,budget,id,original_language,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh
972,False,24000000,10208,en,16290976.0,87.0,636054,417,46,1,30837,194,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,False,60000,2667,en,248000000.0,81.0,2376551,2904,282,1,30837,194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,False,65000000,345,en,162091208.0,159.0,272414,260,41,1,30837,194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
975,False,27000000,9825,en,56870414.0,82.0,407135,188,14,1,30838,195,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
976,False,6000000,16158,en,25059640.0,106.0,336440,0,0,1,30839,196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
977,False,30000000,620,en,295212467.0,107.0,280627,378,27,2,25322,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
978,False,37000000,2978,en,215394738.0,108.0,971770,1335,84,3,27156,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,False,10000000,10490,en,10571408.0,98.0,2046739,2977,169,1,30846,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
980,False,80000000,11618,en,91188905.0,113.0,700642,0,0,1,30846,203,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,False,450000,1812,en,2049595.0,89.0,1574,0,0,1,30846,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,False,60000000,8914,en,73648228.0,105.0,26948,45,2,1,30851,208,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
983,False,68000000,9824,en,29762011.0,121.0,57625,0,0,1,30860,217,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
984,False,12000000,967,en,60000000.0,197.0,321109,449,30,1,16677,279,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,False,2000000,802,en,9250000.0,153.0,84905,319,14,1,17292,163,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,False,11000000,3175,en,20000000.0,184.0,371565,797,22,1,22228,351,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,False,1884000,21185,en,1883811.0,99.0,69703,225,7,1,26842,217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
988,False,25000000,10136,en,79817939.0,94.0,74195,0,0,1,26240,345,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
989,False,15000000,873,en,146292009.0,154.0,876004,874,76,1,25881,351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,False,2000000,108312,en,1301121.0,111.0,43127,66,4,1,26252,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
991,False,24500000,11416,en,17218023.0,126.0,4072685,10411,448,2,26166,271,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
992,False,25000000,10776,en,38748395.0,94.0,111770,215,10,3,26247,352,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,False,13000000,16406,en,27500000.0,94.0,91445,139,5,1,30858,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,False,70000000,10386,en,23159305.0,86.0,105028,296,16,3,30860,217,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,False,40000000,745,en,672806292.0,107.0,2719094,4704,248,1,30860,217,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
996,False,48000000,913,en,124305181.0,113.0,336090,410,33,2,30860,217,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
997,False,25000000,17707,en,13000000.0,100.0,486008,591,41,1,30867,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
998,False,6400000,48781,en,6.0,86.0,66641,105,5,1,29474,292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999,False,350000,29056,en,1499275.0,86.0,53269,167,4,2,17518,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000,False,200000,28501,en,2000000.0,80.0,23621,107,1,1,16987,223,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,False,6800000,10766,en,26518355.0,107.0,424917,341,28,1,23132,159,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1002,False,3500000,813,en,83453539.0,88.0,304961,15,1,2,23886,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003,False,22000000,9406,en,26570463.0,105.0,19150,47,2,1,30271,358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,False,15000000,11153,en,61399552.0,98.0,168781,140,33,1,25007,208,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,False,18000000,2280,en,151668774.0,104.0,955844,1476,57,4,26779,154,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,False,45000000,9944,en,195268056.0,141.0,351622,253,18,1,28801,349,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1007,False,13000000,10342,en,8946237.0,96.0,61068,0,0,1,30865,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,False,45000000,10366,en,10667893.0,82.0,4054,2,0,1,30859,216,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,False,7000000,22314,en,14011454.0,97.0,69783,6,3,2,30879,236,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,False,160000000,1911,en,61698899.0,102.0,12278,26,2,1,30881,238,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,False,75000000,2900,en,19598588.0,109.0,240855,503,27,1,30880,237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1012,False,7000000,14578,en,7292175.0,96.0,39397,0,0,1,30870,227,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,False,29000000,10307,en,50041732.0,103.0,6353,16,1,1,30895,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,False,12000000,11601,en,21133087.0,99.0,66858,67,2,1,30895,252,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,False,6000000,26522,en,21821347.0,101.0,53240,108,4,2,25421,257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,False,15000000,14,en,356296601.0,122.0,2752084,0,0,1,30900,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,False,1200000,24128,en,4978922.0,88.0,2060,8,0,1,25484,320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,False,65000000,11001,en,117758500.0,93.0,615031,728,63,2,30902,259,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,False,17500000,9453,en,23438120.0,156.0,53428,20,6,1,23358,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1020,False,560000,704,en,12299668.0,88.0,1007313,9551,120,1,18046,187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,False,1200000,24153,en,14363400.0,113.0,36817,82,2,1,23110,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,False,9000000,11797,en,24922237.0,106.0,6830,38,0,1,25743,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1023,False,2000000,10669,en,46122355.0,109.0,343669,266,48,1,20992,211,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1024,False,11000000,11527,en,34967437.0,140.0,370675,564,35,1,24168,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1025,False,28000000,28032,en,11373501.0,87.0,49568,41,8,1,28905,88,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1026,False,5000000,11326,en,34251525.0,111.0,131483,548,26,1,21954,77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,False,70000000,10398,en,177841558.0,105.0,2755,1,0,1,30909,266,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1028,False,2600000,60994,en,614202.0,104.0,15432,62,1,1,30889,246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1029,False,8000000,14429,en,22593409.0,91.0,6939,12,1,1,30916,273,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1030,False,28000000,15198,en,8888143.0,119.0,321183,356,20,1,30916,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1031,False,75000000,6415,en,108000000.0,114.0,835158,830,66,1,30912,269,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1032,False,1700000,24066,en,1943649.0,98.0,20871,0,0,1,30979,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,False,15000000,10349,en,10611160.0,122.0,111053,142,9,1,28564,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1034,False,7000000,29787,en,5344577.0,113.0,207672,342,27,1,26835,210,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,False,300000,9638,en,11988469.0,89.0,240318,1437,37,2,23424,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1036,False,5000000,10576,en,34725000.0,113.0,23335,102,0,5,24952,153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1037,False,64000000,12618,en,74608570.0,133.0,54770,44,2,1,30923,280,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1038,False,2000000,226,en,11540607.0,118.0,58662,51,5,1,30887,244,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,False,10000000,10388,en,3193102.0,89.0,76627,110,6,1,30777,134,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,False,6200000,9346,en,63541777.0,98.0,379458,391,16,1,25015,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1041,False,65000000,861,en,261317921.0,113.0,196682,336,15,1,27507,151,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1042,False,6000000,9377,en,70136369.0,103.0,100826,538,16,1,26056,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1043,False,6000000,11541,en,1317657.0,115.0,299499,569,32,2,24784,350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,False,1800000,4929,en,6800000.0,114.0,227162,329,20,1,19532,212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1045,False,32000000,18254,en,40382659.0,195.0,39621,0,0,2,24427,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1046,False,1250000,19997,en,8500000.0,92.0,156628,349,12,1,13867,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,False,4000000,535,en,92921203.0,95.0,232080,6,1,2,24902,103,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1048,False,5400000,1654,en,45300000.0,150.0,172710,426,30,1,19120,165,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1049,False,2500000,658,en,124881062.0,110.0,163368,457,25,2,18119,260,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050,False,2000000,657,en,78898765.0,115.0,226525,669,33,2,17777,283,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1051,False,950000,646,en,59600000.0,110.0,228161,603,14,1,17405,276,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,False,4500000,5689,en,58853106.0,104.0,90754,74,12,2,23889,186,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,False,200000,391,it,14500000.0,99.0,168889,538,7,1,18114,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1054,False,3000000,8052,en,222559.0,96.0,76967,65,3,1,29605,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,False,18000000,772,en,358991681.0,120.0,1174840,0,0,1,28409,323,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1056,False,17000000,31650,en,10278549.0,106.0,72412,122,6,1,26541,281,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1057,False,700000,302579,en,10508.0,107.0,16677,77,0,1,30923,280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,False,63000000,550,en,100853753.0,139.0,329621,1123,35,1,30930,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,False,5000000,36819,en,42365581.0,116.0,236775,536,27,3,24262,193,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1060,False,19000000,11562,en,18254702.0,104.0,10401,44,2,1,27276,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,False,13000000,5548,en,53000000.0,102.0,259517,469,24,2,26457,197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,False,70000000,856,en,329803958.0,104.0,150163,356,8,1,26797,172,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,False,28000000,699,en,195312802.0,127.0,391906,894,49,2,24242,173,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,False,32000000,709,en,156167015.0,133.0,195438,570,14,1,27178,187,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1065,False,7000000,253,en,161777836.0,121.0,321931,726,28,2,21332,185,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,False,5500000,660,en,141195658.0,130.0,267491,609,31,3,18574,349,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1067,False,19000000,11377,en,40846082.0,93.0,349857,420,21,1,30944,301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1068,False,27000000,26149,en,14859394.0,124.0,81777,285,2,2,30944,301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1069,False,13000000,492,en,22863596.0,112.0,205443,524,24,1,30915,272,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1070,False,26500000,128,ja,159375308.0,134.0,2832737,12942,359,1,30105,192,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1071,False,73000000,9481,en,151493655.0,118.0,675382,574,40,2,30950,307,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1072,False,90000000,9008,en,60289912.0,157.0,961317,780,42,1,30943,300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,False,8000000,16281,en,21028755.0,120.0,11198,45,1,2,24749,315,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,False,3500000,16288,en,14000000.0,92.0,5539,7,1,1,26380,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,False,900000,1694,en,2023414.0,86.0,158969,549,22,2,25820,290,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,False,2500000,476,en,4729352.0,100.0,511381,994,22,1,27242,251,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1077,False,25000000,37094,en,40903593.0,113.0,23382,133,1,1,28508,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,False,5000000,21610,en,19905359.0,99.0,193040,407,17,1,24144,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1079,False,22700000,957,en,38119483.0,96.0,149477,388,19,1,26434,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,False,15000000,11886,en,32056467.0,83.0,125346,66,8,1,21458,311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,False,12000000,62204,xx,55260558.0,100.0,622455,717,68,2,24417,348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,False,15000000,11040,en,31559552.0,139.0,8372,22,0,1,20398,347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,False,40600000,1621,en,90400000.0,116.0,967417,1251,75,1,24956,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,False,23000000,21349,en,18653615.0,114.0,162344,267,13,1,30958,315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,False,10000000,1832,en,30652890.0,130.0,788675,1354,102,1,30958,315,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1086,False,60000000,10047,fr,66976317.0,148.0,88310,487,20,1,30933,290,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1087,False,30000000,10228,ja,163644662.0,75.0,96335,179,8,1,30476,198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1088,False,10000000,9289,en,50100000.0,178.0,519950,414,31,1,17396,267,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,False,25485000,11165,en,29548291.0,144.0,173907,323,9,1,20076,25,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1090,False,700000,4203,es,7179298.0,88.0,250960,280,14,1,26698,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,False,16000000,24226,en,53977250.0,129.0,53728,43,3,1,24775,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,False,100000000,2668,en,206071502.0,105.0,1656821,2873,80,1,30964,321,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,False,135000000,36643,en,361832400.0,128.0,208362,181,10,1,30954,311,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,False,8272296,99,es,67872296.0,101.0,112651,142,1,1,30751,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1095,False,133000,5156,it,361712.0,93.0,233858,548,20,1,12343,328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096,False,4000000,24276,en,1680358.0,132.0,29371,70,2,1,26499,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,False,28000000,11393,en,47951979.0,137.0,40281,58,0,1,25295,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
